input,label
Julie maintained her own ideas over the course of the argument.,0
It would be difficult to please John.,0
That he ever went there alone is odd.,0
The children were neither in their rooms nor on the porch.,0
Who was it who interviewed you?,0
What did you put in your box?,0
"We didn't keep a list of the names, but the President thanked every soldier who had fought in the Gulf War.",0
Few boys read any of the books.,0
The tree trembled.,0
What Gilgamesh may do is seek Ishtar,0
I saw this film several times last year during the summer.,0
The monkeys kept forgetting their lines.,0
The school board leader asked the students a question.,0
The video which I thought you recommended was really terrific.,0
Cheese mice love stinks.,0
Carol carved the stone.,0
Pat is either stupid or a liar.,0
