,explanation,stability,top_ngrams
37_only,expressions of emotions and feelings,0.6147440528731756,"['de', 'disgust but pity', 'feel so powerless', 'felt so sorry', 'i feel pity', 'i feel ashamed', 'felt so bad', 'such a loser', 'i felt ashamed', ""'m so afraid"", 'just so cute', 'empathy and understanding', ""'s so cute"", 'you feel bad', 'just so upset', ""'m so scared"", 'feel really embarrassed', 'you laugh and', ""'s so sweet"", 'am so pumped', 'just felt sorry', 'is so cute', 'am so stoked', 'felt so betrayed', 'hugging him and', 'empathy and compassion', 'kind of revolted', 'we laughed and', 'embarrassed and afraid', 'laughing and crying', 'such a nerd', ""'m so proud"", 'felt sorry for', 'just so stoked', 'all this guilt', ""'re sad and"", 'laughing and shit', 'i felt terrible', 'not to cry', 'felt ashamed', ""'re laughing and"", 'you big wimp', 'may sound naive', 'families are like', 'silly and scared', ""'m sorry we"", 'am so upset', 'ashamed to cry', 'feeling creepy for', 'felt sorry', ""'re so happy"", 'it feels good', 'not to laugh', 'i wanna cry', 'feel pity', 'cried a little', 'feels so good', 'these emotional things', 'such a happy', 'heart just sinks', 'mama i wanna', 'everybody so sad', 'deserves more empathy', 'am so afraid', 'feel pity for', 'family is and', 'like so sad', 'nicest guy ever', 'tell him maybe', 'a little endearing', 'hugged me and', 'shame and resentment', 'so pumped', 'laughed and', 'feeling of amazement', 'feelings and', 'feels and', 'just crying and', 'embarrassment she giggled', 'really upset and', 'cried and', 'sweetest guy ever', 'were laughing and', 'love you mommy', 'parents are hard', 'generosity and compassion', 'compliment them on', 'i started laughing', 'just belly laughing', 'myself we laughed', ""'re so sorry"", 'says stop crying', 'it felt magical', 'thanks and gratitude', ""'m really excited"", 'laugh at myself', 'were joking and', 'feel ashamed', 'really is upsetting', ""'m so happy""]"
456_only,expressions of emotion and reaction,0.6558250733435524,"['she started laughing', 'i started laughing', 'started to laugh', 'she laughed and', 'gasped and', 'she gasped and', 'room went silent', 'said oh ok', 'i whirled around', 'she laughs then', 'started laughing', 'she just nodded', 'thought oh god', 'asked i laughed', 'started to cry', 'laughed and', 'said oh okay', 'she hung up', 'i started yelling', 'started to scream', 'said ok and', 'shaking her head', 'started bawling', 'but i shrugged', 'shakes her head', 'i started crying', 'laughs then', 'he just nodded', 'now openly weeping', 'i braced myself', 'i started bawling', 'he started crying', 'the crowd erupted', 'chuckled and', 'i said ok', 'she just shrug', 'started crying', 'ignored me and', 'just nodded and', 'she smiled and', 'started to wail', 'and i screamed', 'was like ah', 'smiled and', 'thought oh okay', 'fell silent and', 'exasperated she said', 'asked not expecting', 'laughing too and', 'said okay and', 'she hanged up', 'started laughing i', 'mom started crying', 'giggled and', 'she said wincing', 'moment she gasped', 'i laughed and', 'was like yeah', 'awkward silence', 'she giggled and', 'looked up startled', 'suddenly he stops', 'called her back', 'shouted back and', 'starte to laugh', 'start to cry', 'looks around and', 'started crying and', 'braced myself', 'smiled and said', 'i said okay', 'she said ok', 'looked around scared', 'came back smiled', 'she gasped', 'remembered screaming until', 'i said yeah', 'de', 'she hangs up', 'got distracted and', 'was crying but', 'runs out crying', 'turned and saw', 'shook his head', 'nodded and', 'he nodded', 'the surprise laughter', 'was like ok', 'i stopped midstride', 'and says okay', 'he started yelling', 'silence and then', 'retorted rather loudly', 'suddenly she looked', 'still standing there', 'began to cough', 'says sure and', 'kept waiting for', 'said well um', 'she giggled']"
353_only,expressions of emotion and reaction,0.6614030504576625,"['she started laughing', 'i started laughing', 'started to laugh', 'she laughed and', 'started to cry', 'just nodded and', 'he started crying', 'started laughing', 'and smiled and', 'i started crying', 'laughed and', 'asked i laughed', 'nodding and smiling', 'we laughed and', 'smiled and', 'she laughs then', 'she smiled and', 'mom started crying', 'hugged me and', 'she giggled', 'i laughed and', 'giggled and', 'i started bawling', 'chuckled and', 'started crying', 'embarrassment she giggled', 'started bawling', 'and she laughed', 'shaking her head', 'at him incredulously', 'she giggled and', 'i whirled around', 'she just nodded', 'eyes and snickered', 'smiled and said', 'smile and said', 'start to cry', 'sat in silence', 'was crying as', 'laughs then', 'starte to laugh', 'hugging him and', 'sort of chuckled', 'he smiled and', 'both laughing', 'both laughing i', 'i started yelling', 'just stood there', 'shakes her head', 'are both laughing', 'were like haha', 'smiled and bowed', 'he just nodded', 'we hugged and', 'he sobbed', 'but i shrugged', 'we were laughing', 'kind of laughed', 'and we hugged', 'um she laughed', 'walked away and', 'eyes and smiled', 'turned and said', 'she gasped and', 'she smiled shyly', 'i start sobbing', 'and he smiled', 'looked and waved', 'de', 'shook his head', 'laughing and crying', 'smiled shyly', 'burst into tears', 'about to cry', 'and waved wildly', 'with a shrug', 'started laughing i', 'and mimed crying', 'and she smiled', 'started to wail', 'turned and walked', 'she cried as', 'pulled me close', 'were laughing talking', 'confused look', 'and almost crying', 'myself we laughed', 'as she cried', 'she just shrug', 'i said shyly', 'exasperated she said', 'laughing too and', 'watched her laugh', 'and waved and', 'nodded and', 'eyed her suspiciously', 'nodded and then', 'smiled and he', 'and i screamed', 'runs out crying']"
455_only,expressions of emotion and reaction,0.6765265996052462,"['she laughed and', 'she started laughing', 'asked i laughed', 'i said wow', 'i started laughing', 'just nodded and', 'i said yeah', 'said oh ok', 'i started crying', 'started to laugh', 'i started yelling', 'i said ok', 'i started bawling', 'laughed and', 'started to cry', 'he started crying', 'i said okay', 'she just nodded', 'said oh okay', 'hugged me and', 'she laughs then', 'he said wow', 'shakes her head', 'smile and said', 'started bawling', 'she just shrug', 'at him incredulously', 'were like haha', 'said okay okay', 'started laughing', 'and i screamed', 'smiled and said', 'we laughed and', 'said okay great', 'hurry she exclaimed', 'said excuse me', 'she smiled and', 'i said hey', 'i said alright', 'mom started crying', 'he just nodded', 'giggled and', 'i said listen', 'says uh alright', 'i said mmm', 'was like yeah', 'response was nah', 'smiled and bowed', 'chuckled and', 'laughs then', 'i start sobbing', 'cried i cried', 'retorted rather loudly', 'and she laughed', 'be like yeah', 'i say wow', 'i laughed and', 'start to cry', 'smiled and', 'and said okay', 'was like mhm', 'she giggled and', 'and says okay', ""'m like wow"", 'and smiled and', 'said hey babe', 'i said look', 'shook his head', 'we hugged and', ""'m like woah"", 'runs out crying', 'she said ok', 'he smiled and', 'nodding and smiling', 'he said yeah', 'started to scream', 'but i shrugged', 'burst into tears', 'started crying', 'loudly said oh', 'i said hi', 'smile and nod', 'like yes sir', 'i said cool', 'with a shrug', 'was like shyeah', 'said well alright', 'shaking her head', 'says stop crying', 'um she laughed', 'i said fine', 'he started yelling', 'she said coolly', 'she giggled', 'she says okay', 'and mimed crying', 'i said aha', 'smiled so big', 'was like hey', 'started to wail']"
471_only,expressions of emotion and reaction,0.650487203337533,"['she started laughing', 'she laughed and', 'i started laughing', 'started to laugh', 'laughed and', 'asked i laughed', 'just nodded and', 'smiled and', 'we laughed and', 'started laughing', 'chuckled and', 'she laughs then', 'nodding and smiling', 'started to cry', 'giggled and', 'laughs then', 'i laughed and', 'de', 'she giggled and', 'she smiled and', 'and smiled and', 'mom started crying', 'smiled and said', 'smile and nod', 'said oh ok', 'i started crying', 'she just nodded', 'embarrassment she giggled', 'i started bawling', 'smile and said', 'shakes her head', 'all laughed and', 'he started crying', 'started bawling', 'kind of laughed', 'shaking her head', 'were like haha', 'um she laughed', 'eyes and snickered', 'and she laughed', 'starte to laugh', 'she giggled', 'you laugh and', 'he smiled and', 'started crying', 'but i shrugged', 'laughing too and', 'now openly weeping', 'sort of chuckled', 'shouted back and', 'start to cry', 'at him incredulously', 'said oh okay', 'he just nodded', 'saw me laughing', 'of chuckled and', 'smiled and bowed', 'nodded and', 'i said ok', 'shook his head', 'runs out crying', 'said i nodded', 'i started yelling', 'i said yeah', 'are both laughing', 'hugged me and', 'she just shrug', 'burst into tears', 'laughing and shit', 'was crying as', 'i whirled around', ""'s laughing and"", 'both laughing', 'confused look', 'started to wail', 'that disappointed look', 'nodded as', 'not to laugh', 'she laughed', 'said ok and', 'the crowd erupted', 'eyed her suspiciously', 'started laughing i', ""'m laughing"", 'waved and', 'smiled so big', 'smiled and he', 'both laughing i', ""'re laughing and"", 'were laughing and', 'and she laughs', 'started to scream', 'smiled at', 'she gasped and', 'of chuckled', ""i 'm laughing"", 'with a shrug', 'smiled i', 'and waved and', 'myself we laughed']"
19_only,expressions of emotion and reaction,0.6397887119035477,"['this fire exting', 'not being able', 'hopefully being able', 'being able', 'not be able', 'of being able', 'ever be able', 'eyed her suspiciously', 'are you nuts', 'fire exting', 'mom why would', 'she laughed cause', 'not to brag', 'like well duh', 'well duh you', 'that may sound', 'not to laugh', 'at me quizzically', 'why would you', ""you 're disgusting"", 'call me crazy', 'bad joke right', 'thought oh god', 'laughed cause', 'such a nerd', 'was like why', 'no mom why', 'may sound naive', 'to be able', ""that 's retarded"", 'creepy for staring', 'duh you', 'why why did', 'like how could', 'mixture of disgust', 'screams fuck you', 'i started laughing', 'surprised than offended', 'at him incredulously', 'are you crying', 'such a loser', 'nervous you know', 'have been able', ""you 're crazy"", 'of laughed because', 'no of course', 'are you kidding', 'why that would', 'how could you', ""that 's ridiculous"", 'you kidding', 'well why would', ""'m like why"", 'because of course', 'eye why would', 'why the fuck', 'well duh', 'people laugh that', 'as an insult', 'felt so betrayed', 'terrible daughter because', 'laughed because i', 'racist because', 'might seem obvious', 'you know cause', 'seemed too evil', 'are probably thinking', 'betrayal how could', 'with some irony', 'laughed cause she', ""n't laughing at"", 'you little shit', 'crazy might seem', 'tiny bit joking', 'kind of revolted', 'you really just', 'you big wimp', 'was like oh', 'duh you know', 'laugh you know', ""'re disgusting"", ""'m not kidding"", 'you completely crazy', 'mean that as', 'i feel ashamed', 'like no you', 'this might seem', 'cuz you know', 'feeling really stupid', 'said oh you', 'i provoked gasps', 'should have known', 'asked not expecting', 'just kidding but', 'like the gayest', 'i hate you', 'yeah cuz you', ""'re disgusting you"", 'him why did', 'like why is']"
470_only,expressions of emotion and reaction,0.6940551095751064,"['she started laughing', 'she laughed and', 'mom started crying', 'he started crying', 'she laughs then', 'just nodded and', 'i started laughing', 'asked i laughed', 'laughed and', 'smiled and said', 'started to laugh', 'she smiled and', 'she giggled and', 'um she laughed', 'hugged me and', 'at him incredulously', 'we laughed and', 'she just nodded', 'said oh ok', 'smile and said', 'started to cry', 'i started bawling', 'she giggled', 'i started crying', 'at me quizzically', 'smiled and', 'he smiled and', 'started laughing', 'and she laughed', 'laughs then', 'he said wow', 'eyed her suspiciously', 'eyes and snickered', 'mom was crying', 'giggled and', 'and smiled and', 'started bawling', 'embarrassment she giggled', 'he just nodded', 'chuckled and', 'were like haha', 'said oh okay', 'response was nah', 'said well yeah', 'that disappointed look', 'nodding and smiling', 'says stop crying', 'all laughed and', 'i laughed and', 'runs out crying', 'i said yeah', 'he said yeah', 'burst into tears', 'she said coolly', 'are both laughing', 'she laughed cause', 'he said sure', 'said hey babe', 'she said ok', 'she said well', 'started crying', 'now openly weeping', 'he said okay', 'smile and nod', 'smiled and bowed', 'and she laughs', 'shakes her head', 'i said wow', 'both laughing', 'says uh alright', 'you laugh and', 'was like yeah', 'said okay great', 'retorted rather loudly', 'watched her laugh', 'with a shrug', 'he started yelling', ""he 's laughing"", 'i said ok', 'she laughed', 'saw me laughing', 'confused look', 'he was sobbing', 'shaking her head', 'said excuse me', 'shook his head', 'loudly said oh', 'he says sure', 'she just shrug', 'she smiled shyly', 'smiled so big', 'crowd went nuts', 'exasperated she said', 'was like mhm', 'smiled shyly', 'all like yeah', 'was like shyeah', 'she says okay', 'sort of chuckled', 'she yelled i']"
182_only,expressions of emotion and physical interaction,0.6170098255219721,"['de', 'were laughing talking', 'hugging him and', 'and we hugged', 'laughing and crying', 'me and hugged', 'i wanna cry', 'wanted to hug', 'just crying and', 'start to cry', 'started to cry', 'we hugged and', 'and they hugged', 'just sob even', 'alright come on', 'were like haha', 'anyway so', 'hugged me and', 'and laughing and', 'incredulously like look', 'eyes and smiled', 'laughing and shit', 'could just sob', 'and crying and', 'and wept', 'wanted to cry', 'breakdown bawling crying', 'started to laugh', 'like aaaah', 'pulled me close', 'i started laughing', 'we hugged', 'just like whoa', 'and hugged me', 'in a daze', 'we hug', 'we were laughing', 'myself we laughed', 'help but cry', 'and smiled and', 'so we walk', 'kinda like aaaah', 'laughing or crying', 'hugged me tight', 'there and wept', 'nodding and smiling', 'to scream cry', 'say alright see', 'cry and', 'laugh and', 'we laughed and', 'stared out into', 'like well alright', 'like well uh', 'and waved wildly', 'hug mama i', 'him a hug', 'was crying and', 'to cry and', 'i say alright', 'grab my hand', 'cracking up', 'fonzie thumbs up', 'and talk and', 'go eh vamonos', 'like so sad', 'say well um', 'i leaned down', 'giggled and snuggled', 'jumble of emotions', 'i started crying', 'on some level', 'and hugged', 'sort of chuckled', 'laugh and so', 'me and gesticulate', 'hugs', 'together and whispered', 'smiled shyly into', 'each other laughing', ""'m like woah"", 'just belly laughing', 'smiled shyly', 'hugged each other', 'cackling like', 'and i cry', 'laughing and reminiscing', 'was crying as', 'good so um', 'and gesticulate wildly', ""'s alright come"", 'hugged me', 'anyway so we', 'fist bump', 'i said listen', 'uh so uh', 'laughing and', 'like hippy dippy', 'to laugh and', 'like okay um']"
162_only,expressions of emotion and physical interaction,0.6143446572391834,"['and gesticulate wildly', 'hugged me tight', 'hugging him and', 'hugged me and', 'i say alright', 'waved wildly', 'pulled me close', 'and waved wildly', 'him a hug', 'kinda like aaaah', 'me and hugged', 'fonzie thumbs up', ""'m like woah"", 'incredulously like look', 'and we hugged', 'and they hugged', 'we hugged and', 'a stiff hug', 'i said wow', 'i said mmm', 'i said hey', ""'m like hi"", 'i say wow', 'i said alright', 'just like whoa', ""'re like whoa"", 'and hugged me', 'like aaaah', 'i go mhm', 'i say hmmmmmm', 'breakdown bawling crying', 'fist bump', 'hugged him', 'grabbed her hand', 'says uh alright', 'wanted to hug', 'screams fuck you', 'i say hey', 'was like hi', 'me and gesticulate', 'uhh um uhh', ""'m saying okay"", 'hold her and', 'cried i cried', 'smiled i smiled', 'said uh hey', 'hut hut hut', 'grab my hand', 'shouted uh', 'just sob even', 'even shouted uh', 'and mimed crying', 'i said listen', 'i said uh', 'screaming goddamn fucking', 'to scream cry', 'saying hut hut', 'i start sobbing', 'said okay okay', 'smiled and bowed', 'kiss ya and', 'like well alright', 'was like mhm', 'was like shyeah', 'stiff hug', 'i said look', 'goes uh ah', 'i scream stop', 'i say uh', 'oy oy oy', 'just like alright', 'hugged me', 'and i screamed', 'aggressively cackling like', 'nodding and smiling', 'him like fam', 'could just sob', 'and wept', 'i wanna cry', 'smiled so big', 'embraced him', 'they hugged and', 'laughing and crying', 'screaming oy oy', 'me typing mmmh', 'hugging him', 'eyes and smiled', 'start sobbing', 'laughing or crying', 'hug mama i', 'i just scream', 'start hugging him', 'screamed the words', 'me high fives', 'going ah jeez', 'hugged and', 'and hugged', 'started bawling bawling', 'started bawling', 'hug us and']"
163_only,expressions of emotion and communication,0.667068269043418,"['i said wow', 'screams fuck you', 'i said fine', 'i say alright', 'i say wow', 'i said alright', ""'m saying okay"", 'i said ok', 'says stop crying', 'i wanna cry', 'said hey babe', ""'m like woah"", 'i said okay', 'i said cool', 'i said well', 'i said did', 'i said damn', 'i said mmm', 'i said look', 'i said hey', 'response was nah', ""'re like whoa"", 'i said yeah', 'says uh alright', 'i said listen', 'i said sorry', 'just sob even', 'be like yeah', 'just like whoa', 'like hey babe', 'are you crying', 'and said okay', 'told him hey', 'said mama i', 'i say hey', 'said okay okay', 'says hey how', 'cried i cried', 'were like haha', 'i said why', 'you mommy i', 'and say cool', ""'m not okay"", 'saying i love', 'pull yourself together', ""'m like wow"", 'said excuse me', ""'m like hi"", 'about to cry', 'loudly said oh', 'i say hmmmmmm', 'i go mhm', 'wanted to cry', 'he said wow', ""'m mad okay"", 'i said aha', 'could just sob', 'say just kidding', 'saying okay', 'he says alright', 'not to cry', 'incredulously like look', 'him a hug', 'was like shyeah', 'just like alright', 'smiled and said', 'cop says alright', 'just said well', 'like well alright', 'she says alright', 'i said oh', 'i said uh', 'and screams fuck', 'i scream stop', 'she yelled i', 'to myself okay', 'i started crying', 'said sorry i', ""'m like alright"", 'yell out i', 'i started bawling', 'say hey homie', 'say i love', 'i thought dammit', 'said um well', 'mother i said', 'he asked okay', 'says excuse me', 'start to cry', 'burst into tears', 'said well alright', ""'m like hey"", 'he screams dude', 'say hey you', 'hug mama i', 'was like mhm', 'said uh hey', 'and says okay', 'was like alright', 'i said honey']"
66_only,expressions of emotion and communication,0.6581660428095258,"['she started laughing', 'retorted rather loudly', 'i started laughing', 'mom started crying', 'i started yelling', 'started to scream', 'somebody then yelled', 'i started crying', 'and screamed obscenities', 'eyes and snickered', 'started to laugh', 'he started crying', 'started laughing', 'started to cry', 'and snickered', 'asked i laughed', 'told him hey', 'at him incredulously', 'scissors someone shouted', 'now openly weeping', 'she laughed and', 'she yelled i', 'loudly said oh', 'laughed and', 'screamed obscenities', 'he started yelling', 'started yelling', 'i started bawling', ""and said ma'am"", 'mom was crying', 'started bawling', 'eyed her suspiciously', 'and i screamed', 'screams fuck you', 'at me quizzically', 'call him crying', 'saw me laughing', 'started crying', 'heard him crying', 'giggled and', 'embarrassment she giggled', 'i provoked gasps', 'were high fiving', 'he screams dude', 'cursed him out', 'i said wow', 'were like haha', 'waved wildly', 'said excuse me', 'chuckled and', 'woman even shouted', 'is hysterically screaming', 'all laughed and', 'exhalation someone shouted', 'she giggled', 'he said wow', 'started to wail', 'bitch ahahah', 'openly weeping', 'are both laughing', 'turned and said', 'are you crying', 'of chuckled and', 'and says hey', 'i just cried', 'and yelling i', 'just belly laughing', 'kid just screaming', 'runs out crying', 'i start sobbing', 'and waved wildly', 'hear boys laughing', 'burst into tears', 'leered at me', 'said oh ok', 'smiled and said', 'um she laughed', 'and leered at', 'smile and said', 'said uh hey', 'and mimed crying', 'waved and', 'said hey babe', 'they were laughing', 'gasped and said', 'snickered', ""i 'm crying"", 'and screams fuck', 'i said hey', 'i whirled around', 'was seen crying', 'started laughing i', 'hear me sobbing', 'laughs then', 'leered at', 'crowd went nuts', 'adam kept whispering', 'friends saw me', 'the crowd erupted', 'was screaming i']"
164_only,expressions of emotion and communication,0.6875288646300433,"['disgust but pity', 'not to laugh', 'i said sorry', 'i feel pity', 'feel bad but', 'i said fine', 'sorry mom but', 'felt sorry for', 'ashamed to cry', 'felt so bad', 'felt so sorry', 'not to cry', 'feel pity for', 'said sorry i', 'brag or anything', ""'m being honest"", 'i feel ashamed', 'felt no shame', 'it feels good', 'just felt sorry', 'says stop crying', 'hurt my feelings', ""n't laughing at"", 'of felt sorry', 'i said why', 'you feel bad', 'seemed beyond wrong', 'felt remorse for', 'i felt remorse', 'feel pity', 'it felt wrong', 'bad joke right', 'i wanna cry', 'are you crying', 'not to brag', 'laugh at', 'felt sorry', 'say just kidding', 'i said wow', 'may sound naive', ""'m saying so"", 'feels good', 'no mom why', 'you compliment people', ""'m not okay"", 'feel kinda good', 'mean but i', 'response was nah', ""'re too nice"", 'telling him you', 'said no i', 'doubt my sincerity', 'laugh at myself', 'say no i', 'or gently excuse', 'i said ok', ""'s their problem"", 'him that yes', 'lie and say', 'would be immoral', 'seems so unobjectionable', 'saying that to', 'nah we good', 'tell him maybe', 'compliment them on', 'told him i', 'disappoint him so', 'i felt ashamed', 'tell someone and', 'yucky to me', 'i said well', 'told her i', 'i said okay', 'to trust me', 'love you but', 'seems like laziness', 'upset you but', 'be a compliment', 'be totally honest', 'sorry i say', 'to laugh at', 'tell her so', 'telling her you', 'creepy for staring', 'screams fuck you', 'would upset me', 'want to disappoint', 'feel ashamed', 'compliment people', 'feel rather lucky', 'i say wow', ""i 'm sorry"", 'wanted to cry', 'but i told', 'thanked me i', 'out trust me', 'he knows i', 'feels entirely truthful', 'asked i laughed', 'seem important']"
183_only,expressions of emotion and communication,0.6607056218059691,"['de', 'started to laugh', 'i started laughing', 'told my family', 'we laughed and', 'eyes and snickered', 'dad and told', 'laughed and', 'start to cry', 'started to cry', 'called my mom', 'told my dad', 'myself we laughed', 'saw me laughing', 'started laughing', 'told my husband', 'told him and', 'at him incredulously', 'told him i', 'you laugh and', 'there and smiled', 'wanna tell him', 'told him hey', 'were like haha', 'sort of chuckled', 'you tell him', 'i laughed and', 'are both laughing', 'and smiled and', 'kind of laughed', 'told him everything', 'we were laughing', 'smiled at', 'not to laugh', 'tell someone and', 'and tell him', 'told my friends', 'burst into tears', 'i smiled at', 'told her who', 'told her i', 'i wanna cry', 'smiled and', 'told deanna that', 'and snickered', 'told my friend', 'she started laughing', 'told my wife', 'help but cry', 'asked i laughed', 'i started crying', 'i kept telling', 'chuckled and', 'and told him', ""'m laughing"", 'laugh at', 'wanted to cry', 'laugh and', 'friends saw me', 'mom was crying', ""'d tell them"", 'was crying as', 'embarrassment she giggled', 'told my papa', 'asked her why', 'so i cried', 'eyes and smiled', 'called my husband', 'mother and tell', 'we laughed', 'i told my', ""i 'm laughing"", 'nodding and smiling', 'laughing and crying', 'wanna tell them', 'neighbor and said', 'tell them um', 'there and wept', 'giggled and', 'felt so bad', ""we 're laughing"", 'looked and waved', 'laugh at myself', 'and tell her', 'laughs at me', 'tell him maybe', 'mentioned this to', 'i am laughing', 'told him about', ""i 'm crying"", 'tell your mother', 'are all laughing', 'tell their dad', 'wife i told', 'but i shrugged', 'i i laugh', 'say i laugh', 'and told them', 'am laughing', 'of chuckled and']"
281_only,expressions of emotion and action,0.6010278439481824,"['she smiled and', 'she laughed and', 'he smiled and', 'wide grin and', 'little smile and', 'a wide grin', 'hut hut hut', 'she laughs then', 'eyes and smiled', 'and a grin', 'devious little smile', 'and smiled and', 'smiled and', 'said okay okay', 'and he smiled', 'he leaned back', 'bum bum bum', 'she giggled and', 'two thousand and', ""'s hair flying"", 'she started laughing', 'wide grin', 'and she smiled', 'hurry she exclaimed', 'nine nineteen seventy', 'ra ra ra', 'saying hut hut', 'roll roll roll', 'with a shrug', 'smiled and bowed', 'she turned and', 'sit sit down', 'he turn around', 'in his beret', 'bird she frowned', 'fonzie thumbs up', 'gonga gonga gonga', 'he was beaming', 'confused look', 'smiled and he', 'nodding and smiling', 'she just nodded', 'breath he yelled', 'with wild eyes', 'hugged me and', 'up yeah yeah', ""'s nineteen seventy"", 'nineteen sixty', 'leaned back in', 'nineteen seventy', 'he just nodded', 'grabbed her hand', 'one nineteen forty', 'he turns around', 'mouth open and', 'came back smiled', 'crowded around smiling', 'nineteen ninety', 'up blah blah', 'this nineteen seventy', 'he turned around', 'looked and waved', 'she just shrug', 'a naughty smile', 'bill he smiled', 'two thousand four', 'hugging him and', 'bit nineteen sixty', 'whisper she said', 'she shouted back', 'smiled i smiled', 'smiled shyly', 'smiled down', 'she giggled', 'smile and said', 'down her cheek', 'disappointed look and', 'said well alright', 'i said yeah', 'smiled and said', 'behind and wagged', 'laughed and', 'his eyes roll', 'stop she said', 'laughs then', ""'s nineteen forty"", 'he smiled', 'handsome face smiled', 'he nodded', 'and down and', 'on his back', 'and nineteen fifty', 'naughty smile', 'confused look and', 'just nodded and', 'october nineteen forty', 'two thousand fifty', 'looks up and', 'she smiled', 'looks at him']"
51_only,expressions of emotion,0.6665939533411053,"['i started laughing', 'mom started crying', 'i started crying', 'saw me laughing', 'laughed and', 'started to cry', 'embarrassment she giggled', 'told him hey', 'at him incredulously', 'started to laugh', 'she started laughing', 'cried a little', 'says stop crying', 'him a hug', 'asked i laughed', 'started laughing', 'she laughed and', 'call him crying', 'friends saw me', 'screams fuck you', 'giggled and', 'eyed her suspiciously', 'you little shit', 'he started crying', 'told him i', 'leered at', 'i just cried', 'no mom why', 'told her i', 'we laughed and', 'smiled and said', 'burst into tears', 'and snickered', 'chuckled and', 'leered at me', 'mom was crying', 'eyes and snickered', 'i started bawling', 'uh dad that', 'was seen crying', 'all laughed and', 'start to cry', 'compliment them on', 'and leered at', 'are you crying', 'and mimed crying', 'started crying', ""and said ma'am"", 'i laughed and', 'and screamed obscenities', 'cursed him out', 'of chuckled and', 'laughs at me', 'bitch ahahah', 'i started yelling', 'fucking bitch ahahah', 'cried and', 'heard him crying', 'openly weeping', 'kind of laughed', 'were like haha', 'mommy i', 'now openly weeping', 'you mommy i', 'creepy for staring', 'started bawling', ""'m mocking him"", 'smile and said', 'um she laughed', 'other students taunted', 'said hey babe', 'not to laugh', 'said mama i', 'you laugh and', 'retorted rather loudly', 'yell and scream', 'father cry and', 'started to scream', 'i wanna cry', 'just belly laughing', 'runs out crying', 'loudly said oh', ""i 'm crying"", 'yelled out how', 'told him he', 'mother said you', 'told my husband', 'wanna tell him', 'asked her why', 'screamed obscenities', 'she giggled', 'mother says you', 'told her who', 'all laughing at', 'thanked her for', 'said oh you', 'telling him you', 'i shouted at', 'told her thinking', 'she yelled i']"
82_only,expressions of emotion,0.6604796140175972,"['mom started crying', 'she started laughing', 'retorted rather loudly', 'i started laughing', 'i started crying', 'he started crying', 'eyed her suspiciously', 'i started bawling', 'at me quizzically', 'at him incredulously', 'she laughed and', 'started to cry', 'now openly weeping', 'i provoked gasps', 'he said wow', 'started to laugh', 'rolled their eyes', 'eyes and snickered', 'started bawling', 'embarrassment she giggled', 'mom was crying', 'started laughing', 'screams fuck you', 'criticizing my hairdo', 'loudly said oh', 'i just cried', 'asked i laughed', 'he screams dude', 'she laughed cause', 'laughed and', 'and screamed obscenities', 'and snickered', 'saw me laughing', 'burst into tears', 'i said wow', 'she yelled i', 'are you crying', 'started crying', 'somebody then yelled', 'scoffed at me', 'i started yelling', 'she giggled', 'leered at', 'roll their eyes', 'started to scream', 'leered at me', 'says stop crying', 'uh dad that', 'laughs at me', 'cursed him out', 'said oh you', 'openly weeping', 'screamed obscenities', 'called me a', ""and said ma'am"", 'said wow you', 'creepy for staring', 'smiled and said', 'were like haha', 'bitch ahahah', 'he started yelling', 'um she laughed', 'said oh ok', 'rolling their eyes', 'i start sobbing', 'asked me why', 'chuckled and', 'you little shit', 'gasped and said', 'called me an', 'giggled and', ""i 'm crying"", 'kind of laughed', 'and leered at', 'at me bewildered', 'thought oh god', 'no mom why', 'cried a little', 'i laughed and', ""you 're disgusting"", 'such a nerd', 'runs out crying', 'of laughed because', 'she said ohhhh', 'and i screamed', 'said very rudely', 'started laughing i', 'she said well', 'i was crying', 'husband just walked', 'kid just screaming', 'he was crying', 'she laughs then', 'friends saw me', 'laughed cause she', 'said well yeah', 'was seen crying', 'started to wail', 'said oh okay', ""that 's retarded""]"
